open;high;low;close;volume;marketCap;timestamp
11.72587835;14.74238049;11.55043775;11.79418768;0;0;"2012-11-17T23:59:59.999Z"
11.92553135;14.02741997;11.5073016;12.33493223;0;0;"2012-11-23T23:59:59.999Z"
12.46174322;15.03030852;12.06921413;12.60555385;0;0;"2012-11-30T23:59:59.999Z"
13.34739734;15.18678814;11.83761505;13.44278213;0;0;"2012-12-06T23:59:59.999Z"
13.57595532;15.85975929;13.07489998;13.67323556;0;0;"2012-12-12T23:59:59.999Z"
13.37234159;14.30481638;11.21440073;13.45665339;0;0;"2012-12-19T23:59:59.999Z"
13.44967673;14.19164252;11.15790111;13.43245768;0;0;"2012-12-25T23:59:59.999Z"
13.48373286;16.58882814;12.69813116;13.5285789;0;0;"2012-12-31T23:59:59.999Z"
13.53211054;16.91231887;13.23551456;13.53184632;0;0;"2013-01-07T23:59:59.999Z"
14.27536731;14.46577695;11.58593779;14.30639922;0;0;"2013-01-13T23:59:59.999Z"
15.52211948;16.68811052;12.63774701;15.6536603;0;0;"2013-01-19T23:59:59.999Z"
18.55973701;19.86257534;15.60380885;18.47786419;0;0;"2013-01-26T23:59:59.999Z"
20.26148547;22.76794028;18.36848642;20.52404729;0;0;"2013-02-01T23:59:59.999Z"
21.70826787;24.69543726;21.09172778;22.24876393;0;0;"2013-02-08T23:59:59.999Z"
25.07835651;26.11643369;21.69268792;25.90549239;0;0;"2013-02-14T23:59:59.999Z"
27.50423436;32.31095947;27.29191045;29.6326173;0;0;"2013-02-20T23:59:59.999Z"
30.58781213;33.70528794;25.48741979;31.0517426;0;0;"2013-02-27T23:59:59.999Z"
34.27958051;39.04147046;31.94087977;38.11063417;0;0;"2013-03-05T23:59:59.999Z"
46.27252893;56.56057437;43.3243333;47.82448332;0;0;"2013-03-11T23:59:59.999Z"
47.74176036;61.81042716;47.67972635;51.01725682;0;0;"2013-03-18T23:59:59.999Z"
69.32250719;73.69499494;58.85496101;71.01798974;0;0;"2013-03-24T23:59:59.999Z"
88.02659634;94.77866004;75.06716119;91.95877005;0;0;"2013-03-30T23:59:59.999Z"
139.71194721;145.89388569;114.91242591;142.16482287;0;0;"2013-04-06T23:59:59.999Z"
150.85380718;150.85380718;98.20111074;117.58558608;0;0;"2013-04-12T23:59:59.999Z"
70.56431012;126.74905271;70.56431012;103.87391442;0;0;"2013-04-18T23:59:59.999Z"
148.82236146;160.39757887;129.29814492;152.67216657;0;0;"2013-04-25T23:59:59.999Z"
139;139.8899993896;107.7200012207;116.9899978638;0;1298954593.75;"2013-05-01T23:59:59.999Z"
109.5999984741;115.7799987793;109.5999984741;113.5660018921;0;1264049202.15;"2013-05-08T23:59:59.999Z"
117.9800033569;119.8000030518;110.25;111.5;0;1243874487.5;"2013-05-14T23:59:59.999Z"
122.5;123.6210021973;120.1200027466;122;0;1363709900;"2013-05-20T23:59:59.999Z"
133.5;135.4649963379;124.6999969482;129.7449951172;0;1454029509.62;"2013-05-27T23:59:59.999Z"
129.3000030518;129.3999938965;115.0500030518;122.2919998169;0;1373837499.9;"2013-06-02T23:59:59.999Z"
111;111.4150009155;107.3000030518;108.3000030518;0;1219717920;"2013-06-08T23:59:59.999Z"
100;103.6999969482;98;99.9880981445;0;1129245603.78;"2013-06-15T23:59:59.999Z"
111.2900009155;114.9899978638;107.6849975586;109.5;0;1239214237.5;"2013-06-21T23:59:59.999Z"
104;104;101.0999984741;101.43699646;0;1150468022.9;"2013-06-27T23:59:59.999Z"
78.8899993896;83.1050033569;72;80.5258026123;0;915618608.9;"2013-07-04T23:59:59.999Z"
76.7200012207;87;76.1999969482;86.7600021362;0;988957719;"2013-07-10T23:59:59.999Z"
96.7099990845;99.9700012207;96.1800003052;98.5;0;1125658000;"2013-07-17T23:59:59.999Z"
91.5999984741;96.8192977905;91.5999984741;95.5585021973;0;1094484057.67;"2013-07-23T23:59:59.999Z"
98.5999984741;102.5;98.4550018311;101.1999969482;0;1161619140;"2013-07-29T23:59:59.999Z"
105.1200027466;107.7699966431;105;106.2200012207;0;1222677176;"2013-08-05T23:59:59.999Z"
103;105.1900024414;102.7549972534;105;0;1211789250;"2013-08-11T23:59:59.999Z"
108.9940032959;113.75;108.2249984741;113.5;0;1312996375;"2013-08-17T23:59:59.999Z"
118.5100021362;121.3899993896;118.0199966431;120.0449981689;0;1392768092.25;"2013-08-24T23:59:59.999Z"
122.3499984741;135.75;120.9899978638;133.4900054932;0;1552288465;"2013-08-30T23:59:59.999Z"
126.7600021362;131.4400024414;121.8300018311;126.4300003052;0;1473965190.5;"2013-09-05T23:59:59.999Z"
135.5500030518;136.0800018311;131.8099975586;133.1300048828;0;1556386219.25;"2013-09-12T23:59:59.999Z"
131.7100067139;133.1999969482;130.5399932861;131.4700012207;0;1540598327.5;"2013-09-18T23:59:59.999Z"
126.0500030518;127.4599990845;125.3899993896;127.25;0;1494974356.25;"2013-09-24T23:59:59.999Z"
132.6799926758;134.6300048828;131.5500030518;132.1799926758;0;1557001092;"2013-10-01T23:59:59.999Z"
129.4299926758;130.2700042725;126.3600006104;126.9400024414;0;1498859917.5;"2013-10-07T23:59:59.999Z"
139.2700042725;144.1199951172;138.8999938965;140.5200042725;0;1664129178;"2013-10-14T23:59:59.999Z"
171.6600036621;174.9100036621;168.9499969482;174.6100006104;0;2073319140;"2013-10-20T23:59:59.999Z"
187.4499969482;188.4100036621;175.75;177.3200073242;0;2111296044;"2013-10-26T23:59:59.999Z"
205.8099975586;207.7599945068;201.6499938965;206.2200012207;0;2462261644.5;"2013-11-02T23:59:59.999Z"
297.8500061035;338.6600036621;296.9299926758;338.1099853516;0;4045494602.75;"2013-11-08T23:59:59.999Z"
406.4100036621;425.8999938965;395.1900024414;420.200012207;0;5038817795;"2013-11-14T23:59:59.999Z"
594.3200073242;733.4000244141;577.2899780273;722.4299926758;0;8684240726.25;"2013-11-21T23:59:59.999Z"
923.8499755859;1001.9600219727;891.6799926758;1001.9600219727;0;12069885699;"2013-11-27T23:59:59.999Z"
1046.4000244141;1096;1011.2100219727;1078.2800292969;0;13018451838;"2013-12-03T23:59:59.999Z"
892.3200073242;997.2299804688;892.3200073242;988.5100097656;0;11966951485.5;"2013-12-10T23:59:59.999Z"
880.3300170898;882.25;668.25;705.9699707031;0;8565534010;"2013-12-16T23:59:59.999Z"
601.7800292969;666.7399902344;585.6400146484;617.1799926758;0;7505757422.5;"2013-12-22T23:59:59.999Z"
728.049987793;748.6099853516;714.4400024414;745.049987793;19011300;9082103621.25;"2013-12-29T23:59:59.999Z"
823.2700195313;859.5100097656;801.6699829102;859.5100097656;38005000;10477362436.8;"2014-01-04T23:59:59.999Z"
867.3200073242;921.4799804688;861.7199707031;913.950012207;44754200;11195636163.8;"2014-01-11T23:59:59.999Z"
834.4899902344;842.9099731445;797.6300048828;814.6400146484;39031700;10000663202;"2014-01-17T23:59:59.999Z"
845.4600219727;851.5700073242;819.3200073242;822.0399780273;15607100;10113558120;"2014-01-23T23:59:59.999Z"
826.0200195313;830.5;799.0599975586;819.0300292969;29918200;10100339387.2;"2014-01-30T23:59:59.999Z"
829.9600219727;837.3200073242;811.9099731445;811.9099731445;22395100;10034436285.5;"2014-02-05T23:59:59.999Z"
683.5;712.4600219727;636.6599731445;672.1699829102;72745200;8323817195;"2014-02-11T23:59:59.999Z"
627.1599731445;645.7600097656;612.5399780273;626.5999755859;20015100;7779035355;"2014-02-18T23:59:59.999Z"
606.0399780273;607.6099853516;538.700012207;546.3200073242;57893900;6796971990;"2014-02-24T23:59:59.999Z"
567.2299804688;570.4799804688;553.2700195313;559.7899780273;7950760;6978524071.75;"2014-03-02T23:59:59.999Z"
616.3099975586;643.950012207;612.3499755859;636.9600219727;15396500;7958687808;"2014-03-09T23:59:59.999Z"
629.3699951172;639.1400146484;627.299987793;636.1199951172;4342080;7963443153;"2014-03-15T23:59:59.999Z"
588.2940063477;604.5919799805;561.8129882813;571.4899902344;38414100;7168656262;"2014-03-21T23:59:59.999Z"
477.1430053711;526.0230102539;473.2340087891;495.6659851074;58828300;6232801683.6;"2014-03-28T23:59:59.999Z"
436.4440002441;449.5650024414;414.8900146484;444.7179870605;40765500;5604036051.35;"2014-04-03T23:59:59.999Z"
442.2560119629;443.3659973145;358.7319946289;365.175994873;55868300;4611917256.8;"2014-04-10T23:59:59.999Z"
522.1849975586;542.3779907227;502.7810058594;527.3950195313;56480100;6674473792.25;"2014-04-16T23:59:59.999Z"
495.4549865723;503.2219848633;487.5799865723;487.9240112305;11670900;6187034895.3;"2014-04-22T23:59:59.999Z"
439.983001709;451.6359863281;435.1809997559;447.2090148926;16401400;5683724523.93;"2014-04-29T23:59:59.999Z"
434.7820129395;440.9739990234;427.6170043945;433.4819946289;10004800;5518951942.35;"2014-05-05T23:59:59.999Z"
453.9200134277;455.3389892578;433.4010009766;438.8859863281;12251700;5598956479.2;"2014-05-11T23:59:59.999Z"
448.7009887695;449.766998291;444.783996582;446.2640075684;2857830;5706165792.6;"2014-05-18T23:59:59.999Z"
521.0510253906;525.1699829102;516.2810058594;525.1380004883;11499300;6727963028.4;"2014-05-24T23:59:59.999Z"
568.1770019531;618.4580078125;568.1569824219;615.325012207;31985400;7897757907.5;"2014-05-30T23:59:59.999Z"
659.2830200195;661.366027832;652.3040161133;653.7020263672;18680100;8409353268.4;"2014-06-06T23:59:59.999Z"
633.4279785156;638.1090087891;573.2719726563;586.9520263672;50818800;7564343900;"2014-06-12T23:59:59.999Z"
608.0700073242;612.241027832;597.0180053711;598.0709838867;12803800;7726000792.2;"2014-06-19T23:59:59.999Z"
581.8090209961;583.5989990234;565.625;566.3359985352;20687700;7331658430.4;"2014-06-25T23:59:59.999Z"
641.3909912109;657.8579711914;640.1069946289;640.8060302734;38446300;8311317900.6;"2014-07-01T23:59:59.999Z"
622.5700073242;626.6950073242;620.9069824219;624.8179931641;10005500;8120056625.75;"2014-07-08T23:59:59.999Z"
626.5620117188;627.3419799805;617.3220214844;619.3150024414;12706800;8062877467.88;"2014-07-14T23:59:59.999Z"
628.5590209961;628.5590209961;622.7750244141;623.9000244141;5760120;8137808455;"2014-07-20T23:59:59.999Z"
595.6719970703;598.9420166016;593.4299926758;593.8519897461;7774230;7761289328.8;"2014-07-27T23:59:59.999Z"
594.8980102539;594.9099731445;586.1550292969;589.3330078125;8359080;7716181168.97;"2014-08-02T23:59:59.999Z"
588.875;598.116027832;588.791015625;592.5770263672;11072000;7771958457.93;"2014-08-08T23:59:59.999Z"
511.1380004883;518.1790161133;487.925994873;497.0100097656;25598300;6533519506.5;"2014-08-15T23:59:59.999Z"
510.449005127;531.9000244141;510.449005127;517.2369995117;49444200;6812929385.67;"2014-08-21T23:59:59.999Z"
512.1890258789;520.708984375;510.9219970703;511.1530151367;22648500;6744868296.2;"2014-08-27T23:59:59.999Z"
476.8710021973;481.7120056152;476.2080078125;477.5859985352;13342200;6315859936.3;"2014-09-03T23:59:59.999Z"
474.8800048828;477.3770141602;467.7780151367;475.2600097656;21447800;6296101902;"2014-09-09T23:59:59.999Z"
474.8619995117;475.641998291;465.1279907227;466.0570068359;16797300;6187570806.23;"2014-09-16T23:59:59.999Z"
399.1000061035;406.9159851074;397.1300048828;402.1520080566;24127600;5349637033.8;"2014-09-22T23:59:59.999Z"
399.4710083008;401.016998291;374.3320007324;377.1809997559;23613300;5025729375.45;"2014-09-28T23:59:59.999Z"
328.9159851074;341.800994873;289.2959899902;320.5100097656;83308096;4279040869.75;"2014-10-05T23:59:59.999Z"
361.3619995117;367.1910095215;355.9509887695;362.2990112305;13345200;4844961124.67;"2014-10-11T23:59:59.999Z"
382.7560119629;385.4779968262;375.3890075684;383.7579956055;13600700;5140342470.5;"2014-10-17T23:59:59.999Z"
358.591003418;364.3450012207;353.3049926758;358.3450012207;15585700;4809419914;"2014-10-24T23:59:59.999Z"
335.7090148926;350.9129943848;335.0719909668;345.3049926758;30177900;4642194093.75;"2014-10-30T23:59:59.999Z"
330.683013916;343.3689880371;330.683013916;339.4859924316;19817200;4572205935.15;"2014-11-05T23:59:59.999Z"
367.9849853516;429.7179870605;367.9849853516;423.5610046387;45783200;5715426243.75;"2014-11-12T23:59:59.999Z"
387.7850036621;392.4020080566;371.1170043945;375.1979980469;32222500;5071157408.1;"2014-11-18T23:59:59.999Z"
366.9479980469;387.2090148926;366.6690063477;376.9010009766;30930100;5102174794.68;"2014-11-24T23:59:59.999Z"
378.2489929199;383.6619873047;376.6690063477;379.2449951172;11763000;5143434463.5;"2014-12-01T23:59:59.999Z"
374.8359985352;376.2919921875;373.2749938965;375.0950012207;6491650;5094943517.12;"2014-12-07T23:59:59.999Z"
346.7269897461;353.3160095215;345.4179992676;351.6319885254;12415200;4785245607.6;"2014-12-14T23:59:59.999Z"
317.6189880371;330.325012207;316.0440063477;329.9559936523;20856700;4496945577.3;"2014-12-20T23:59:59.999Z"
319.1520080566;331.4240112305;316.6270141602;327.9240112305;16410500;4476703674.6;"2014-12-26T23:59:59.999Z"
314.0790100098;315.8389892578;313.5650024414;315.0320129395;7860650;4309551126.2;"2015-01-02T23:59:59.999Z"
294.1350097656;294.1350097656;282.174987793;283.3489990234;19982500;3882766765.62;"2015-01-08T23:59:59.999Z"
223.8939971924;223.8939971924;171.5099945068;178.1029968262;97638704;2444379076.08;"2015-01-14T23:59:59.999Z"
211.3780059814;227.7879943848;211.2120056152;226.8970031738;29924600;3119680594.53;"2015-01-21T23:59:59.999Z"
273.1669921875;275.4800109863;250.6529998779;263.4750061035;44399000;3627760927.5;"2015-01-27T23:59:59.999Z"
226.4909973145;242.1750030518;222.658996582;238.2290039063;30612100;3285797305.4;"2015-02-02T23:59:59.999Z"
223.3890075684;223.9770050049;217.0189971924;220.1100006104;27791300;3041799139.5;"2015-02-09T23:59:59.999Z"
257.5069885254;265.6109924316;227.6840057373;234.8249969482;56552400;3250242178.12;"2015-02-15T23:59:59.999Z"
243.7519989014;255.3200073242;243.1840057373;244.533996582;12284200;3390372209.75;"2015-02-21T23:59:59.999Z"
253.5200042725;254.6920013428;249.4790039063;254.2630004883;13949300;3531776635.75;"2015-02-28T23:59:59.999Z"
275.6000061035;277.608001709;270.0150146484;272.7229919434;28918900;3794156466.38;"2015-03-06T23:59:59.999Z"
294.1180114746;294.4979858398;285.3370056152;285.3370056152;31421500;3976948638.32;"2015-03-13T23:59:59.999Z"
255.8800048828;264.2439880371;248.6360015869;260.9280090332;52732000;3642156964.8;"2015-03-19T23:59:59.999Z"
247.4720001221;249.1900024414;236.5149993896;246.1970062256;35866900;3442129496.4;"2015-03-25T23:59:59.999Z"
244.2230072021;247.5410003662;241.1600036621;247.2720031738;22877200;3463619267.4;"2015-04-01T23:59:59.999Z"
255.2740020752;255.8049926758;252.2050018311;253.1799926758;18467400;3552014128;"2015-04-07T23:59:59.999Z"
235.9499969482;236.9349975586;221.9960021973;224.5870056152;31181800;3155548414.15;"2015-04-13T23:59:59.999Z"
222.6119995117;226.3509979248;221.9770050049;224.6260070801;18364700;3161599718.7;"2015-04-20T23:59:59.999Z"
226.4100036621;226.9440002441;214.8739929199;219.4299926758;28943700;3093216938;"2015-04-26T23:59:59.999Z"
